ANO4,TRIMESTRE,PROVINCIA,label_provincia,term,estimate,std.error,statistic,p.value
2019,2do Trimestre,Ciudad Autónoma de Buenos Aires,CABA,anios_escolaridad,0.10181726478083333,0.007948032416111653,12.810373618310495,1.2215414430564544e-33
2019,2do Trimestre,Ciudad Autónoma de Buenos Aires,CABA,experiencia,0.03216756920994024,0.005754309543131451,5.590170109693976,3.348739808875715e-8
2019,2do Trimestre,Ciudad Autónoma de Buenos Aires,CABA,experiencia2,-4.265644165687845e-4,1.1308486895283742e-4,-3.772073315543967,1.767654444438831e-4
2019,2do Trimestre,Ciudad Autónoma de Buenos Aires,CABA,sexo2,-0.1355566518433997,0.04747691412944996,-2.8552119346635005,0.004438842574524704
2019,3er Trimestre,Buenos Aires,Buenos Aires,(Intercept),3.5128379879383385,0.04664828379630148,75.30476369243952,0
2019,3er Trimestre,Buenos Aires,Buenos Aires,anios_escolaridad,0.08462206460980912,0.0029055180120260552,29.124605065105435,2.582491088732806e-166
2019,3er Trimestre,Buenos Aires,Buenos Aires,experiencia,0.029748266106175043,0.0024932405090704757,11.931566969953382,3.6362692082544775e-32
2019,3er Trimestre,Buenos Aires,Buenos Aires,experiencia2,-3.696513799225057e-4,4.809672205653972e-5,-7.6855836347426125,1.990642047147729e-14
2019,3er Trimestre,Buenos Aires,Buenos Aires,sexo2,-0.0996072774797637,0.019915095518969847,-5.0015967729044615,5.980026871305792e-7
2019,3er Trimestre,Santa Fe,Santa Fe,(Intercept),3.6129151047108348,0.06960584753529955,51.90533888519351,5.165815852839e-311
2019,3er Trimestre,Santa Fe,Santa Fe,anios_escolaridad,0.07899261846184719,0.00429632736901154,18.386079941580682,7.951290065682619e-67
2019,3er Trimestre,Santa Fe,Santa Fe,experiencia,0.026094103648392902,0.0036882095257936604,7.075005762525856,2.5140553159565156e-12
2019,3er Trimestre,Santa Fe,Santa Fe,experiencia2,-3.118785052372983e-4,7.346932102260574e-5,-4.245016843715441,2.351638677678269e-5
2019,3er Trimestre,Santa Fe,Santa Fe,sexo2,-0.11913070985844085,0.028204335390033575,-4.223843895308998,2.5804174637081552e-5
2019,3er Trimestre,Entre Ríos,Entre Ríos,(Intercept),3.27377742612121,0.08128909932040658,40.2732648472016,1.7278221637068748e-205
2019,3er Trimestre,Entre Ríos,Entre Ríos,anios_escolaridad,0.09139793731862587,0.005057246615780666,18.072667651489873,9.69647067037187e-63
2019,3er Trimestre,Entre Ríos,Entre Ríos,experiencia,0.03655635191149345,0.004764056499294011,7.673366576763052,4.2531105839557556e-14
2019,3er Trimestre,Entre Ríos,Entre Ríos,experiencia2,-4.3916219023114404e-4,9.791871372847903e-5,-4.484966902740436,8.210889562897032e-6
2019,3er Trimestre,Entre Ríos,Entre Ríos,sexo2,-0.06272919687249115,0.03458359694545909,-1.8138424690589523,0.07002659854650488
2019,3er Trimestre,Misiones,Misiones,(Intercept),3.041296099481098,0.1327619235587418,22.907894206093264,3.523789488176895e-70
2019,3er Trimestre,Misiones,Misiones,anios_escolaridad,0.10559065023390099,0.008638255097206194,12.223608708667493,1.3483752396195649e-28
2019,3er Trimestre,Misiones,Misiones,experiencia,0.03244276143653308,0.0069056716823350205,4.6979878176836785,3.861937831451283e-6
2019,3er Trimestre,Misiones,Misiones,experiencia2,-2.8505025136325255e-4,1.3676601127781416e-4,-2.0842185035595366,0.03790906790707622
2019,3er Trimestre,Misiones,Misiones,sexo2,-0.22051302460485986,0.05748445806136643,-3.83604598602035,1.497871513689643e-4
2019,3er Trimestre,Chubut,Chubut,(Intercept),3.233228326475569,0.11261894484676908,28.70945319967919,1.7846847343189326e-118
2019,3er Trimestre,Chubut,Chubut,anios_escolaridad,0.10867595956851117,0.007120163791117589,15.263126348874803,2.6317930822494412e-45
2019,3er Trimestre,Chubut,Chubut,experiencia,0.05641633789578238,0.006314133144306517,8.934930038124593,3.9813937693727165e-18
2019,3er Trimestre,Chubut,Chubut,experiencia2,-7.868533325265835e-4,1.280390076933219e-4,-6.145418858690696,1.3751781161599128e-9
2019,3er Trimestre,Chubut,Chubut,sexo2,-0.28141700129284075,0.04667606691842146,-6.029149837853519,2.7349482673241906e-9
2019,3er Trimestre,Mendoza,Mendoza,(Intercept),3.056019221192467,0.0928928995968861,32.89830799182965,1.8147402941760698e-139
2019,3er Trimestre,Mendoza,Mendoza,anios_escolaridad,0.10415084792593199,0.005765369259761214,18.0649049927889,3.2955840111910388e-59
2019,3er Trimestre,Mendoza,Mendoza,experiencia,0.03090513769481176,0.00472465253699967,6.541250907402743,1.2534176001923835e-10
2019,3er Trimestre,Mendoza,Mendoza,experiencia2,-2.9934797038150865e-4,8.992409538332694e-5,-3.3288960995988126,9.221703495265473e-4
2019,3er Trimestre,Mendoza,Mendoza,sexo2,-0.039590112035357235,0.04157978055966477,-0.952148171598634,0.34138298040270965
2019,3er Trimestre,Corrientes,Corrientes,(Intercept),3.1119821180264005,0.1376669509445824,22.60515030422315,3.809380391454321e-73
2019,3er Trimestre,Corrientes,Corrientes,anios_escolaridad,0.07721986422783213,0.009263735944328428,8.335715168469232,1.2997592397437072e-15
2019,3er Trimestre,Corrientes,Corrientes,experiencia,0.040466136204179846,0.007806875817290506,5.183396937678488,3.4885922658935183e-07
2019,3er Trimestre,Corrientes,Corrientes,experiencia2,-3.9857592963421165e-4,1.5416309755150772e-4,-2.585417236450135,0.010084439826233851
2019,3er Trimestre,Corrientes,Corrientes,sexo2,-0.08355235366869754,0.05816268197779216,-1.436528557960923,0.1516455425366864
2019,3er Trimestre,Córdoba,Córdoba,(Intercept),3.6399374474664263,0.0664041300555728,54.81492558399918,2.63457235e-316
2019,3er Trimestre,Córdoba,Córdoba,anios_escolaridad,0.07894293529675996,0.003902707209868767,20.227737068550038,1.4601426683812084e-77
2019,3er Trimestre,Córdoba,Córdoba,experiencia,0.02622686494685254,0.003903317059179308,6.719122364189106,2.932543636201451e-11
2019,3er Trimestre,Córdoba,Córdoba,experiencia2,-3.171058000055827e-4,7.836273753997621e-5,-4.046640150158273,5.560443245337757e-5
2019,3er Trimestre,Córdoba,Córdoba,sexo2,-0.16412678027056965,0.032209666942755885,-5.095575206110058,4.0920723639312327e-7
2019,3er Trimestre,Formosa,Formosa,(Intercept),3.122097978753731,0.12117865422545018,25.764421949637576,1.2910720030417106e-80
2019,3er Trimestre,Formosa,Formosa,anios_escolaridad,0.096927617179557,0.007822022836047203,12.391630555317914,3.6956790225950973e-29
2019,3er Trimestre,Formosa,Formosa,experiencia,0.03279072607019605,0.0052887284302145735,6.200115302359299,1.7059795462900271e-9
2019,3er Trimestre,Formosa,Formosa,experiencia2,-3.0658256044341386e-4,9.731406199143935e-5,-3.150444593201584,0.001781306670140332
2019,3er Trimestre,Formosa,Formosa,sexo2,-0.06439018944495603,0.05065389875493984,-1.2711793371813578,0.20457110509866258
2019,3er Trimestre,Neuquén,Neuquén,(Intercept),3.6636689969846676,0.12362546377797383,29.63522954756687,5.0571129947783554e-98
2019,3er Trimestre,Neuquén,Neuquén,anios_escolaridad,0.09791515244173335,0.008031695414670864,12.191093833423945,8.521243488277065e-29
2019,3er Trimestre,Neuquén,Neuquén,experiencia,0.02840395135585396,0.007108051811912313,3.9960248050319587,7.835407778872449e-5
2019,3er Trimestre,Neuquén,Neuquén,experiencia2,-2.8013636135596165e-4,1.4216214453537131e-4,-1.9705411892281985,0.04955303604983653
2019,3er Trimestre,Neuquén,Neuquén,sexo2,-0.1687240364140056,0.05144767941478709,-3.2795266634613447,0.0011427360042050307
2019,3er Trimestre,Santiago del Estero,Santiago del Estero,(Intercept),2.9739021405796158,0.08842148126940488,33.63325402249995,2.3118283074469647e-132
2019,3er Trimestre,Santiago del Estero,Santiago del Estero,anios_escolaridad,0.08984704738402187,0.005350415100300342,16.792537718985276,7.622067312714361e-51
2019,3er Trimestre,Santiago del Estero,Santiago del Estero,experiencia,0.04397117221614043,0.005711222926631214,7.699081752019263,6.996979271420838e-14
2019,3er Trimestre,Santiago del Estero,Santiago del Estero,experiencia2,-6.014657906932197e-4,1.1910751040098077e-4,-5.049772165234234,6.137773855166164e-7
2019,3er Trimestre,Santiago del Estero,Santiago del Estero,sexo2,-0.12054079307371306,0.03995641503311199,-3.0168070126867135,0.0026800667200733816
2019,3er Trimestre,Jujuy,Jujuy,(Intercept),2.917129496441365,0.12338123951286888,23.643217623349482,2.5339505144343367e-83
2019,3er Trimestre,Jujuy,Jujuy,anios_escolaridad,0.09139084515079463,0.00765141817179049,11.94430144829066,4.4460359743939673e-29
2019,3er Trimestre,Jujuy,Jujuy,experiencia,0.038317642143876236,0.006479660844938357,5.913525886745815,6.240454788384035e-9
2019,3er Trimestre,Jujuy,Jujuy,experiencia2,-3.2319563500350407e-4,1.2412460988396612e-4,-2.603799804935001,0.009496001734280854
2019,3er Trimestre,Jujuy,Jujuy,sexo2,-0.007539342783371526,0.04738248033000304,-0.15911667626647102,0.8736417182586854
2019,3er Trimestre,Santa Cruz,Santa Cruz,(Intercept),3.767316981468018,0.16386205767239273,22.990782826613625,1.2704421086291304e-65
2019,3er Trimestre,Santa Cruz,Santa Cruz,anios_escolaridad,0.06936726518295482,0.009949341103634584,6.972046134554009,2.3819400968675373e-11
2019,3er Trimestre,Santa Cruz,Santa Cruz,experiencia,0.05835214740402088,0.009679691526972168,6.0283065055765865,5.39982968954125e-9
2019,3er Trimestre,Santa Cruz,Santa Cruz,experiencia2,-8.924389932998386e-4,1.9790983020140994e-4,-4.509321201436111,9.691282899770124e-6
2019,3er Trimestre,Santa Cruz,Santa Cruz,sexo2,-0.10280245830352863,0.06485953468456727,-1.5850014774772894,0.11413218061808912
2019,3er Trimestre,Catamarca,Catamarca,(Intercept),3.1069994581863822,0.12668616603035127,24.525167629131758,2.004413155277642e-86
2019,3er Trimestre,Catamarca,Catamarca,anios_escolaridad,0.09719310380893216,0.00788831709150878,12.321145648867706,1.833692398152745e-30
2019,3er Trimestre,Catamarca,Catamarca,experiencia,0.028276636396338165,0.0074270682576414015,3.807240679018334,1.5893113162214074e-4
2019,3er Trimestre,Catamarca,Catamarca,experiencia2,-1.7189170630959656e-4,1.4902128905368596e-4,-1.1534708054207703,0.24929726725766413
2019,3er Trimestre,Catamarca,Catamarca,sexo2,-0.08576005514431294,0.05369588397020797,-1.5971439299126744,0.11089863586669034
2019,3er Trimestre,Salta,Salta,(Intercept),2.780765439254382,0.10611032002299373,26.20636181901817,2.026214407782355e-106
2019,3er Trimestre,Salta,Salta,anios_escolaridad,0.10715241487672113,0.006872158851882409,15.592249420627136,2.347823192826437e-47
2019,3er Trimestre,Salta,Salta,experiencia,0.049413031488829535,0.005367950560811153,9.205194967623306,3.757779577545515e-19
2019,3er Trimestre,Salta,Salta,experiencia2,-7.246361796929706e-4,1.0527646231396538e-4,-6.883173729108529,1.288293590511327e-11
2019,3er Trimestre,Salta,Salta,sexo2,-0.1694032599137687,0.0453984944497572,-3.7314730800433997,2.0557507215662694e-4
2019,3er Trimestre,La Rioja,La Rioja,(Intercept),3.1940355674699736,0.1262546424587471,25.29836135343383,7.098575060573746e-92
2019,3er Trimestre,La Rioja,La Rioja,anios_escolaridad,0.08701023371377141,0.007889521167660243,11.02858232644499,1.7124056168395062e-25
2019,3er Trimestre,La Rioja,La Rioja,experiencia,0.03851969701114232,0.007192077925333495,5.355850897479837,1.294708128673461e-7
2019,3er Trimestre,La Rioja,La Rioja,experiencia2,-4.3480150947026617e-4,1.5487358912448203e-4,-2.807460664715323,0.005186126793863467
2019,3er Trimestre,La Rioja,La Rioja,sexo2,-0.0643693231290558,0.04823319670082939,-1.334543997328482,0.18262584726574577
2019,3er Trimestre,San Luis,San Luis,(Intercept),3.6301858942087883,0.10142304562021055,35.79251512326309,1.0416996015996354e-136
2019,3er Trimestre,San Luis,San Luis,anios_escolaridad,0.06966435829029946,0.006466045848831237,10.77387323241631,2.357354599668164e-24
2019,3er Trimestre,San Luis,San Luis,experiencia,0.032713848461241514,0.005793640533980675,5.646509870498402,2.8280357885918824e-8
2019,3er Trimestre,San Luis,San Luis,experiencia2,-4.188186304521314e-4,1.1787757120626916e-4,-3.552996775945254,4.190821201818417e-4
2019,3er Trimestre,San Luis,San Luis,sexo2,0.0030766907535710562,0.04310997846411113,0.07136841314203829,0.9431347136030194
2019,3er Trimestre,San Juan,San Juan,(Intercept),3.3406506612252156,0.10597632029119108,31.52261422217823,9.005937076857849e-120
2019,3er Trimestre,San Juan,San Juan,anios_escolaridad,0.09411206204014284,0.006728673711856624,13.986718047318535,1.2745874572945589e-37
2019,3er Trimestre,San Juan,San Juan,experiencia,0.02534916076008702,0.006533664667053564,3.879776825387418,1.1890102705404938e-4
2019,3er Trimestre,San Juan,San Juan,experiencia2,-2.604887356509072e-4,1.313385413352476e-4,-1.983338119965851,0.047889730146344255
2019,3er Trimestre,San Juan,San Juan,sexo2,-0.11292739542012763,0.04750825589717383,-2.3770057074826325,0.01783840341191994
2019,3er Trimestre,Tucumán,Tucumán,(Intercept),3.0496180158436794,0.09927559958408365,30.71870659678805,7.1297168989338475e-130
2019,3er Trimestre,Tucumán,Tucumán,anios_escolaridad,0.10930403580161765,0.00623252093609654,17.537692519982986,6.332456559697529e-57
2019,3er Trimestre,Tucumán,Tucumán,experiencia,0.029393174410656028,0.005467299532303281,5.3761778071583315,1.0528114205206432e-7
2019,3er Trimestre,Tucumán,Tucumán,experiencia2,-2.836657565165296e-4,1.0703567558081062e-4,-2.650198216410242,0.008234917477329176
2019,3er Trimestre,Tucumán,Tucumán,sexo2,-0.09159351117769762,0.044539029651070074,-2.056477473695861,0.040124412795430935
2019,3er Trimestre,La Pampa,La Pampa,(Intercept),3.046214596247691,0.1529919157404212,19.910951382660976,1.608289698229041e-50
2019,3er Trimestre,La Pampa,La Pampa,anios_escolaridad,0.10253899502455294,0.009424630719159988,10.879895253200136,3.280867007801937e-22
2019,3er Trimestre,La Pampa,La Pampa,experiencia,0.06134159891161428,0.010113313543382007,6.065430350644598,5.928590302688889e-9
2019,3er Trimestre,La Pampa,La Pampa,experiencia2,-7.930608147020031e-4,2.0316057150596451e-4,-3.903615789339911,1.2715414161725488e-4
2019,3er Trimestre,La Pampa,La Pampa,sexo2,-0.1809207002852678,0.0682628919764987,-2.6503521173341813,0.008644365648594556
2019,3er Trimestre,Tierra del Fuego,Tierra del Fuego,(Intercept),4.1095311434515525,0.13306876878348792,30.882762206495226,4.96641648704831e-100
2019,3er Trimestre,Tierra del Fuego,Tierra del Fuego,anios_escolaridad,0.07998076258440577,0.00849189392794507,9.418483469418476,7.678486329804966e-19
2019,3er Trimestre,Tierra del Fuego,Tierra del Fuego,experiencia,0.00920366643049157,0.007122280887827584,1.292235812578131,0.19716616353514585
2019,3er Trimestre,Tierra del Fuego,Tierra del Fuego,experiencia2,7.27420296576755e-5,1.390983216157745e-4,0.5229540429582449,0.6013519355987548
2019,3er Trimestre,Tierra del Fuego,Tierra del Fuego,sexo2,-0.18911294715558566,0.04925085716153503,-3.839789966199473,1.472300009902537e-4
2019,3er Trimestre,Ciudad Autónoma de Buenos Aires,CABA,(Intercept),3.5705684451099304,0.1349763289614052,26.453293496601834,6.002143115350789e-103
2019,3er Trimestre,Ciudad Autónoma de Buenos Aires,CABA,anios_escolaridad,0.08994908713276563,0.007978404102613561,11.274070099219486,6.965112624525349e-27
2019,3er Trimestre,Ciudad Autónoma de Buenos Aires,CABA,experiencia,0.02929330221121485,0.0058344063141015316,5.020785429429912,6.785122714606796e-7
2019,3er Trimestre,Ciudad Autónoma de Buenos Aires,CABA,experiencia2,-3.0787556141976787e-4,1.1198007061669895e-4,-2.7493781681350016,0.006149811787777027
2019,3er Trimestre,Ciudad Autónoma de Buenos Aires,CABA,sexo2,-0.13262191940039145,0.05150892478307863,-2.5747367074522884,0.01026895670248564
2019,4to Trimestre,Chaco,Chaco,(Intercept),3.291155399929858,0.12919541477184956,25.47424307388786,1.6070738665134726e-93
2019,4to Trimestre,Chaco,Chaco,anios_escolaridad,0.08393837988362249,0.008378139965044776,10.018736883583907,1.0133828121161776e-21
2019,4to Trimestre,Chaco,Chaco,experiencia,0.02566178127277273,0.006877509004138865,3.731261021589291,2.1150397762246598e-4
2019,4to Trimestre,Chaco,Chaco,experiencia2,-2.3279468375504158e-4,1.4133494214332404e-4,-1.647113447140132,0.10013885783664081
2019,4to Trimestre,Chaco,Chaco,sexo2,-0.05255614871941857,0.05266761561490312,-0.9978835780928536,0.31879993544039575
2019,4to Trimestre,Entre Ríos,Entre Ríos,(Intercept),3.229303290313445,0.07831258070708308,41.23607294199879,4.076568685811798e-213
2019,4to Trimestre,Entre Ríos,Entre Ríos,anios_escolaridad,0.09270313259899395,0.004715996124974213,19.657168950600195,2.4143497448908324e-72
2019,4to Trimestre,Entre Ríos,Entre Ríos,experiencia,0.04268315627487482,0.004730254720516827,9.023437171309721,1.0049302537439864e-18
2019,4to Trimestre,Entre Ríos,Entre Ríos,experiencia2,-4.825127250636537e-4,9.67150463273364e-5,-4.989014050932342,7.226567428700956e-7
2019,4to Trimestre,Entre Ríos,Entre Ríos,sexo2,-0.05775772499419004,0.03282180131493259,-1.759736598244308,0.07877737867562883
2019,4to Trimestre,Misiones,Misiones,(Intercept),3.138519898687423,0.16562542969448824,18.949504943031513,6.1592045412632115e-55
2019,4to Trimestre,Misiones,Misiones,anios_escolaridad,0.0954354361121303,0.010145482749320428,9.406692463059269,8.39098279437541e-19
2019,4to Trimestre,Misiones,Misiones,experiencia,0.04266663788873158,0.009313857403752712,4.580984659647083,6.537048354962599e-6
2019,4to Trimestre,Misiones,Misiones,experiencia2,-6.881977249065596e-4,1.8985447669370595e-4,-3.6248696206244087,3.3400280725798254e-4
2019,4to Trimestre,Misiones,Misiones,sexo2,-0.24467808312878858,0.0705173884004867,-3.4697553139545914,5.890303045630333e-4
2019,4to Trimestre,Buenos Aires,Buenos Aires,(Intercept),3.5815347515258487,0.04868215066949162,73.56977254027404,0
2019,4to Trimestre,Buenos Aires,Buenos Aires,anios_escolaridad,0.08518450423714265,0.003033601438282658,28.080321680413682,3.455255759847472e-155
2019,4to Trimestre,Buenos Aires,Buenos Aires,experiencia,0.027912822312751287,0.002470443619662818,11.298708495343442,4.728257656238573e-29
2019,4to Trimestre,Buenos Aires,Buenos Aires,experiencia2,-3.223595742326423e-4,4.7387102985030774e-5,-6.802685834887886,1.2218363546202992e-11
2019,4to Trimestre,Buenos Aires,Buenos Aires,sexo2,-0.07498225202078597,0.020382702730377043,-3.6787197955370923,2.3828999748341995e-4
2019,4to Trimestre,Santa Fe,Santa Fe,(Intercept),3.589039073456645,0.07208363717189188,49.78992756564379,8.47048588814305e-300
2019,4to Trimestre,Santa Fe,Santa Fe,anios_escolaridad,0.0847656578502896,0.004443176005200619,19.07771777464446,1.7898933681197214e-71
2019,4to Trimestre,Santa Fe,Santa Fe,experiencia,0.029951346305466614,0.0037859769230669522,7.9111275409474935,5.547730462444806e-15
2019,4to Trimestre,Santa Fe,Santa Fe,experiencia2,-4.138128873620868e-4,7.444175472643639e-5,-5.558881421895474,3.3113517610106605e-8
2019,4to Trimestre,Santa Fe,Santa Fe,sexo2,-0.12162418295687534,0.029059094414602717,-4.185408575421985,3.0442430904787093e-5
2019,4to Trimestre,Mendoza,Mendoza,(Intercept),3.2095161765782585,0.10568124415801035,30.369780391490462,8.538737198734966e-127
2019,4to Trimestre,Mendoza,Mendoza,anios_escolaridad,0.10695187545533968,0.006788696281296496,15.754405709679821,1.3282172985347568e-47
2019,4to Trimestre,Mendoza,Mendoza,experiencia,0.026140880178309896,0.005784810947914719,4.518882365158888,7.385568496628387e-6
2019,4to Trimestre,Mendoza,Mendoza,experiencia2,-2.6847705470887375e-4,1.1413287289782005e-4,-2.3523201325987273,0.018953982719329927
2019,4to Trimestre,Mendoza,Mendoza,sexo2,-0.0828269775929905,0.04808287028598158,-1.7225880464365386,0.08543870406908836
2019,4to Trimestre,Corrientes,Corrientes,(Intercept),3.500570085535444,0.1277454297407627,27.40270311540105,3.978783230330336e-95
2019,4to Trimestre,Corrientes,Corrientes,anios_escolaridad,0.07530449643037287,0.008352879925818108,9.015393145735578,7.286676486379501e-18
2019,4to Trimestre,Corrientes,Corrientes,experiencia,0.027801963797940258,0.0074166981033151275,3.748563499640533,2.0306806757042347e-4
2019,4to Trimestre,Corrientes,Corrientes,experiencia2,-2.72764214342066e-4,1.450771574625175e-4,-1.8801320560236237,0.06079028897605865
2019,4to Trimestre,Corrientes,Corrientes,sexo2,-0.02042454008360824,0.053923187611920685,-0.3787710072075381,0.7050516197807295
2019,4to Trimestre,Chubut,Chubut,(Intercept),3.5312838174117087,0.12313706467891772,28.677667659364786,4.112989645245278e-120
2019,4to Trimestre,Chubut,Chubut,anios_escolaridad,0.1016668169138151,0.007628776568601506,13.326752461496259,2.9128089420516102e-36
2019,4to Trimestre,Chubut,Chubut,experiencia,0.04059702798661682,0.007079578112680567,5.734385204946261,1.4574706164536938e-8
2019,4to Trimestre,Chubut,Chubut,experiencia2,-3.9774313763011487e-4,1.419800826974768e-4,-2.8014009435225056,0.005229037387683022
2019,4to Trimestre,Chubut,Chubut,sexo2,-0.31900097144859646,0.0502005989235492,-6.354525210633542,3.772517804710642e-10
2019,4to Trimestre,Córdoba,Córdoba,(Intercept),3.889535447764091,0.0700739743469881,55.50613453868226,4.9824778347e-314
2019,4to Trimestre,Córdoba,Córdoba,anios_escolaridad,0.06341657534790898,0.004085557672327545,15.522134414463059,4.6858359015721e-49
2019,4to Trimestre,Córdoba,Córdoba,experiencia,0.03235990791363352,0.004214351837176435,7.678501739739478,3.68425724661776e-14
2019,4to Trimestre,Córdoba,Córdoba,experiencia2,-5.390136321198626e-4,8.423223040558722e-5,-6.399137592872161,2.353585488239811e-10
2019,4to Trimestre,Córdoba,Córdoba,sexo2,-0.09547341677492052,0.03393470103560771,-2.8134450536263804,0.00499317875478623
2019,4to Trimestre,Formosa,Formosa,(Intercept),3.6701674476308455,0.11435426221096026,32.09471493821661,6.262316696488696e-103
2019,4to Trimestre,Formosa,Formosa,anios_escolaridad,0.08280909381911142,0.007150043522836519,11.581620944631668,3.264694913094346e-26
2019,4to Trimestre,Formosa,Formosa,experiencia,0.010861667956845724,0.006278318020554636,1.7300283167061021,0.08457164441377792
2019,4to Trimestre,Formosa,Formosa,experiencia2,6.957130093445923e-5,1.1976923758922058e-4,0.5808778809553076,0.5617241095494194
2019,4to Trimestre,Formosa,Formosa,sexo2,-0.1329504005057415,0.04783480202015115,-2.779365543307446,0.005762561914752382
2019,4to Trimestre,Neuquén,Neuquén,(Intercept),3.95944339831266,0.13207472725731628,29.978811847921698,4.1979203479071106e-97
2019,4to Trimestre,Neuquén,Neuquén,anios_escolaridad,0.08382030823538776,0.008756426031370093,9.572433768651686,2.3318670062401054e-19
2019,4to Trimestre,Neuquén,Neuquén,experiencia,0.021591847128233945,0.007946325591814633,2.7172114807975296,0.006923483247082169
2019,4to Trimestre,Neuquén,Neuquén,experiencia2,-1.18011497801397e-4,1.6728882180300081e-4,-0.7054356443514633,0.48102648108466883
2019,4to Trimestre,Neuquén,Neuquén,sexo2,-0.16847780617477381,0.05533907177734526,-3.0444638979966654,0.002514431712489045
2019,4to Trimestre,Santiago del Estero,Santiago del Estero,(Intercept),3.1856369012075394,0.09122995317152782,34.91876067521377,4.9492144625293094e-141
2019,4to Trimestre,Santiago del Estero,Santiago del Estero,anios_escolaridad,0.09088982723531888,0.005580335089461141,16.287521408341725,7.145880061161702e-49
2019,4to Trimestre,Santiago del Estero,Santiago del Estero,experiencia,0.025590922058498056,0.005865220853877391,4.363164268840851,1.5342180457413593e-5
2019,4to Trimestre,Santiago del Estero,Santiago del Estero,experiencia2,-2.0610137139487496e-4,1.216334242431553e-4,-1.6944468403920063,0.09075274132443381
2019,4to Trimestre,Santiago del Estero,Santiago del Estero,sexo2,-0.13015263768546512,0.041281787079747626,-3.152785935212493,0.001706367293687312
2019,4to Trimestre,Jujuy,Jujuy,(Intercept),3.1430705124310423,0.10468330923957506,30.024562036321438,8.498886070497905e-116
2019,4to Trimestre,Jujuy,Jujuy,anios_escolaridad,0.08805862569037334,0.006743188490549811,13.05890022409761,6.330542458495571e-34
2019,4to Trimestre,Jujuy,Jujuy,experiencia,0.03731087109546399,0.005923383448151737,6.298912002245277,6.371048405813355e-10
2019,4to Trimestre,Jujuy,Jujuy,experiencia2,-4.181179582793236e-4,1.1883390814609017e-4,-3.518507173603213,4.7186775129593204e-4
2019,4to Trimestre,Jujuy,Jujuy,sexo2,-0.11556396599321297,0.04070854321342797,-2.8388135971196697,0.00470457508607604
2019,4to Trimestre,Santa Cruz,Santa Cruz,(Intercept),4.177498908582862,0.16103833039823498,25.941022229007466,4.759331877194153e-79
2019,4to Trimestre,Santa Cruz,Santa Cruz,anios_escolaridad,0.05420859613926393,0.009474010832925638,5.721821211230762,2.5239976310502246e-8
2019,4to Trimestre,Santa Cruz,Santa Cruz,experiencia,0.054025839493182834,0.009171590553719836,5.890563820609164,1.0194398385494051e-8
2019,4to Trimestre,Santa Cruz,Santa Cruz,experiencia2,-9.957535182080655e-4,1.7974732620374434e-4,-5.539740363533278,6.565102008975447e-8
2019,4to Trimestre,Santa Cruz,Santa Cruz,sexo2,-0.11666277053588425,0.0633267911267175,-1.8422340443942746,0.06641469037545979
2019,4to Trimestre,La Rioja,La Rioja,(Intercept),3.062444270046536,0.1197450325880174,25.57470822679443,2.3723224977831218e-91
2019,4to Trimestre,La Rioja,La Rioja,anios_escolaridad,0.10730249689079689,0.007463943137648866,14.376113926907147,3.6383633346299205e-39
2019,4to Trimestre,La Rioja,La Rioja,experiencia,0.04272376320558944,0.006701490432668631,6.375262881420874,4.3311405048924974e-10
2019,4to Trimestre,La Rioja,La Rioja,experiencia2,-5.238207904161047e-4,1.4378963838458515e-4,-3.642966185192524,2.9919112362679487e-4
2019,4to Trimestre,La Rioja,La Rioja,sexo2,-0.1148062500659566,0.04526675821633259,-2.536215417001822,0.011525031801544787
2019,4to Trimestre,San Luis,San Luis,(Intercept),3.897859433414647,0.10828068843656904,35.99773412687543,1.973281395353862e-134
2019,4to Trimestre,San Luis,San Luis,anios_escolaridad,0.06638615470326058,0.006802032746212137,9.75975229466944,1.5547794023772575e-20
2019,4to Trimestre,San Luis,San Luis,experiencia,0.02055585845741208,0.006325985558397429,3.2494317711688745,0.0012432256627068412
2019,4to Trimestre,San Luis,San Luis,experiencia2,-1.77140738340315e-4,1.308185542165271e-4,-1.354094909557835,0.17638720956508422
2019,4to Trimestre,San Luis,San Luis,sexo2,-0.05007800130709547,0.04548862857977956,-1.1008905493659125,0.2715341247130893
2019,4to Trimestre,San Juan,San Juan,(Intercept),3.507263787417404,0.09842710851310879,35.6331079963636,1.4332276022200598e-147
2019,4to Trimestre,San Juan,San Juan,anios_escolaridad,0.08050588396501844,0.006447426421538977,12.486514572089057,8.0104377107754e-32
2019,4to Trimestre,San Juan,San Juan,experiencia,0.027812674917175276,0.005701194348487561,4.87839445861963,1.3871808218356755e-6
2019,4to Trimestre,San Juan,San Juan,experiencia2,-3.4460404467563736e-4,1.1643296199407957e-4,-2.959677730204613,0.0032066978565537343
2019,4to Trimestre,San Juan,San Juan,sexo2,-0.01665401903682723,0.04576774624797544,-0.36388112594825295,0.7160807695467863
2019,4to Trimestre,Salta,Salta,(Intercept),2.6312063541039197,0.11797600275748665,22.302894593849473,4.211753647333227e-84
2019,4to Trimestre,Salta,Salta,anios_escolaridad,0.11402927717175687,0.0080158067612216,14.225552158193361,1.2403528104552937e-40
2019,4to Trimestre,Salta,Salta,experiencia,0.0537539748683323,0.006404849276650483,8.392699429211829,2.526137373433829e-16
