ANO4,TRIMESTRE,AGLOMERADO,total_ocupados,total_desocupados,pea,pob_10_mas,tasa_actividad,tasa_empleo,tasa_desempleo
2021,2do Trimestre,Viedma - Carmen de Patagones.,32561,1355,33916,83373,0.40679836397874614,0.3905461000563732,0.0399516452411841
2021,1er Trimestre,Gran La Plata,385037,23785,408822,901311,0.45358594314282197,0.42719660583305874,0.058179354340030624
2021,1er Trimestre,Bahia Blanca - Cerri,136832,13883,150715,315604,0.4775446445545684,0.43355597520943967,0.09211425538267591
2021,1er Trimestre,Gran Rosario,583496,71321,654817,1326855,0.49351059460152014,0.4397586774741777,0.10891745327320458
2021,1er Trimestre,Gran Santa Fe,225522,22289,247811,536865,0.4615890400752517,0.420072085161074,0.08994354568602685
2021,1er Trimestre,Gran Parana,119894,5537,125431,281477,0.4456172262742604,0.4259459920348732,0.044143792204478956
2021,1er Trimestre,Posadas,166232,8595,174827,374695,0.46658482232215537,0.44364616554797903,0.04916288673946244
2021,1er Trimestre,Gran Resistencia,158283,7818,166101,415907,0.3993705323545889,0.3805730608044587,0.04706774793649647
2021,1er Trimestre,Cdro. Rivadavia - R.Tilly,91864,4269,96133,239323,0.4016872594777769,0.3838494419675501,0.044407227486919165
2021,1er Trimestre,Gran Mendoza,479085,42682,521767,1030445,0.5063511395562111,0.4649302000591977,0.08180279703392511
2021,1er Trimestre,Corrientes,151098,16652,167750,381798,0.4393684618567934,0.395753775556708,0.09926676602086439
2021,1er Trimestre,Gran Cordoba,661665,115335,777000,1569690,0.4950021978862068,0.42152590638915965,0.14843629343629344
2021,1er Trimestre,Concordia,60960,4933,65893,161626,0.4076881194857263,0.37716703995644263,0.07486379433323721
2021,1er Trimestre,Formosa,81206,3400,84606,254433,0.33252762023794086,0.3191645737777725,0.0401862752050682
2021,1er Trimestre,Neuquen - Plottier,120116,14740,134856,310151,0.4348075614781187,0.38728232377132427,0.10930177374384528
2021,1er Trimestre,S. del Estero - La Banda,163697,6922,170619,404668,0.42162711160754,0.4045217313946247,0.04056992480321652
2021,1er Trimestre,Jujuy - Palpala,149146,11876,161022,348927,0.4614776156617287,0.4274418431362434,0.07375389698302096
2021,1er Trimestre,Rio Gallegos,47507,4714,52221,123769,0.4219230986757589,0.383836017096365,0.0902701978131403
2021,1er Trimestre,Gran Catamarca,91688,6658,98346,224511,0.43804535189812527,0.4083897893644409,0.06769975393000224
2021,1er Trimestre,Salta,270099,31977,302076,641092,0.47118978243372245,0.4213108259033025,0.10585746633297581
2021,1er Trimestre,La Rioja,88917,5486,94403,224486,0.4205295653181045,0.396091515729266,0.05811255998220396
2021,1er Trimestre,San Luis - El Chorrillo,100466,3690,104156,238195,0.43727198303910664,0.4217804739814018,0.035427627789085606
2021,1er Trimestre,Gran San Juan,212520,9742,222262,538954,0.41239512091941055,0.39431936677341667,0.043831154223394016
2021,1er Trimestre,Gran Tucuman - T. Viejo,346192,58346,404538,904354,0.447322619239811,0.38280584815238283,0.14422872511358636
2021,1er Trimestre,Santa Rosa - Toay,53974,5672,59646,128448,0.46435911808669655,0.42020117090184356,0.09509439023572411
2021,1er Trimestre,Ushuaia - Rio Grande,67456,9449,76905,167154,0.4600847123012312,0.4035560022494227,0.12286587348026787
2021,1er Trimestre,Ciudad de Buenos Aires,1397272,119063,1516335,3001386,0.5052115922443831,0.4655422528125339,0.07852024783441654
2021,1er Trimestre,Partidos del GBA,5051377,679857,5731234,12510133,0.45812734365014346,0.4037828374806247,0.11862314468402442
2021,1er Trimestre,Mar del Plata - Batan,278907,28968,307875,647498,0.4754840941593642,0.43074573203314914,0.09409013398294762
2021,1er Trimestre,Rio Cuarto,80743,5854,86597,178416,0.48536566227244193,0.45255470361402567,0.06760049424344954
2021,1er Trimestre,San Nicolas - Villa Constitucion,67941,6410,74351,195154,0.3809862980005534,0.3481404429322484,0.08621269384406396
2021,1er Trimestre,Rawson - Trelew,60624,3918,64542,146627,0.4401781390876169,0.41345727594508513,0.06070465743236962
2021,1er Trimestre,Viedma - Carmen de Patagones.,32171,1308,33479,83186,0.40245954848171567,0.3867357488038853,0.03906926730189074
2020,4to Trimestre,Gran La Plata,392076,39440,431516,898876,0.4800617660277947,0.4361847462831358,0.09139869668795596
2020,4to Trimestre,Bahia Blanca - Cerri,136811,14704,151515,315157,0.4807603829202588,0.4341042718391151,0.09704649704649705
2020,4to Trimestre,Gran Rosario,534410,84204,618614,1324860,0.4669278263363676,0.4033709222106487,0.1361171910108727
2020,4to Trimestre,Gran Santa Fe,221742,18784,240526,535795,0.44891423025597477,0.41385604568911616,0.07809550734639914
2020,4to Trimestre,Gran Parana,111839,4640,116479,281105,0.41436118176482095,0.39785489407872504,0.039835506829557256
2020,4to Trimestre,Posadas,160918,10927,171845,373573,0.46000380113123807,0.43075382856898115,0.06358637143937851
2020,4to Trimestre,Gran Resistencia,166243,9316,175559,415204,0.4228258879972255,0.4003887245787613,0.05306478164036022
2020,4to Trimestre,Cdro. Rivadavia - R.Tilly,95289,3236,98525,238166,0.41368205369364225,0.4000948917981576,0.032844455721897994
2020,4to Trimestre,Gran Mendoza,455614,53946,509560,1028471,0.4954539311268864,0.4430013097112121,0.10586780752021352
2020,4to Trimestre,Corrientes,142444,10217,152661,381032,0.40065138885972834,0.3738373679900901,0.0669260649412751
2020,4to Trimestre,Gran Cordoba,652829,97582,750411,1567274,0.4788001332249498,0.41653788680218007,0.13003807246962
2020,4to Trimestre,Concordia,58576,5523,64099,161336,0.39730128427629297,0.3630683790350573,0.08616359069564268
2020,4to Trimestre,Formosa,77987,3414,81401,253774,0.32076178016660495,0.30730886536839863,0.041940516701269026
2020,4to Trimestre,Neuquen - Plottier,126916,11592,138508,309131,0.4480560021479567,0.4105573365337025,0.08369191671239207
2020,4to Trimestre,S. del Estero - La Banda,159322,6517,165839,403754,0.41074267994868163,0.39460166338909336,0.03929714964513775
2020,4to Trimestre,Jujuy - Palpala,144070,6047,150117,348142,0.4311947423752377,0.413825393086729,0.04028191344084947
2020,4to Trimestre,Rio Gallegos,49455,3604,53059,123232,0.43056186704752014,0.4013162165671254,0.06792438606080024
2020,4to Trimestre,Gran Catamarca,90848,5879,96727,223964,0.4318863745959172,0.4056366201710989,0.06077930670857155
2020,4to Trimestre,Salta,260391,25667,286058,639213,0.44751592974485815,0.40736186529372836,0.08972655894958365
2020,4to Trimestre,La Rioja,88446,4016,92462,223489,0.4137205858006434,0.3957510213030619,0.043434059397374054
2020,4to Trimestre,San Luis - El Chorrillo,101116,5170,106286,237302,0.44789340165696034,0.42610681747309337,0.04864234235929473
2020,4to Trimestre,Gran San Juan,225081,12294,237375,537706,0.441458715357463,0.41859491990046604,0.051791469194312795
2020,4to Trimestre,Gran Tucuman - T. Viejo,353945,36964,390909,902831,0.4329813663908306,0.39203904163680686,0.09455909175792832
2020,4to Trimestre,Santa Rosa - Toay,51886,6538,58424,128130,0.4559744009989854,0.4049480995863576,0.11190606600027386
2020,4to Trimestre,Ushuaia - Rio Grande,64370,9440,73810,166243,0.44398861906967513,0.3872042732626336,0.12789594905839316
2020,4to Trimestre,Ciudad de Buenos Aires,1430296,110810,1541106,3000836,0.5135588882564726,0.47663251174006177,0.0719029060947138
2020,4to Trimestre,Partidos del GBA,4649774,762376,5412150,12472789,0.43391658433410524,0.3727934465980303,0.1408637971970474
2020,4to Trimestre,Mar del Plata - Batan,274607,34256,308863,646196,0.477971079981925,0.4249593002742202,0.11091001511997228
2020,4to Trimestre,Rio Cuarto,74804,7599,82403,178080,0.46273023360287513,0.4200584007187781,0.09221751635255998
2020,4to Trimestre,San Nicolas - Villa Constitucion,72493,7585,80078,194754,0.4111751234891196,0.3722285549975867,0.09472014785584056
2020,4to Trimestre,Rawson - Trelew,66380,3781,70161,146263,0.47969069416051907,0.45384000054695994,0.05389033793703055
2020,4to Trimestre,Viedma - Carmen de Patagones.,32671,2086,34757,82986,0.41882968211505556,0.3936929120574555,0.06001668728601433
2020,3er Trimestre,Gran La Plata,356849,27005,383854,896349,0.4282416781856174,0.3981139042939748,0.07035226935241003
2020,3er Trimestre,Bahia Blanca - Cerri,125642,8640,134282,314754,0.4266252374870534,0.3991752289089257,0.06434220520993134
2020,3er Trimestre,Gran Rosario,546973,68388,615361,1322710,0.4652274497055288,0.41352450650558326,0.11113476479659908
2020,3er Trimestre,Gran Santa Fe,212159,22292,234451,534648,0.4385146862982747,0.3968199637892595,0.09508170150692469
2020,3er Trimestre,Gran Parana,112273,9467,121740,280734,0.4336489345786403,0.3999266209294207,0.07776408739937572
2020,3er Trimestre,Posadas,151290,11763,163053,372372,0.4378766394895427,0.4062872611259708,0.07214218689628525
2020,3er Trimestre,Gran Resistencia,156585,15143,171728,414553,0.4142486002995998,0.3777200985157507,0.08818014534612877
2020,3er Trimestre,Cdro. Rivadavia - R.Tilly,93566,2153,95719,237008,0.4038640045905623,0.39477992304057247,0.022492921990409427
2020,3er Trimestre,Gran Mendoza,440788,39208,479996,1026369,0.4676641636682324,0.4294634775602147,0.08168401403345028
2020,3er Trimestre,Corrientes,141619,11556,153175,380326,0.4027465910823872,0.37236213143461133,0.07544312061367717
2020,3er Trimestre,Gran Cordoba,666375,111161,777536,1564890,0.4968630382966215,0.4258286524931465,0.14296572763190385
2020,3er Trimestre,Concordia,55852,8428,64280,161062,0.3991009673293514,0.346773292272541,0.13111387678904793
2020,3er Trimestre,Formosa,74108,2866,76974,253104,0.30412004551488714,0.2927966369555598,0.0372333515212929
2020,3er Trimestre,Neuquen - Plottier,124306,15220,139526,308096,0.45286534067303696,0.4034651537183216,0.1090836116566088
2020,3er Trimestre,S. del Estero - La Banda,159040,6457,165497,402855,0.4108103411897581,0.3947822417495129,0.03901581297546179
2020,3er Trimestre,Jujuy - Palpala,133461,7140,140601,347364,0.4047656061077141,0.3842107990465333,0.05078200012802185
2020,3er Trimestre,Rio Gallegos,49111,1568,50679,122609,0.41333833568498235,0.40054971494751607,0.03093983701335859
2020,3er Trimestre,Gran Catamarca,84179,6096,90275,223325,0.404231501175417,0.3769349602597112,0.0675270008307948
2020,3er Trimestre,Salta,255018,31271,286289,637319,0.4492083242457859,0.40014184419419474,0.10922878629636486
2020,3er Trimestre,La Rioja,85561,7415,92976,222686,0.41752063443593224,0.3842226273766649,0.0797517638960592
2020,3er Trimestre,San Luis - El Chorrillo,96921,2515,99436,236436,0.4205620125530799,0.4099248845353499,0.025292650549096907
2020,3er Trimestre,Gran San Juan,206172,14639,220811,536544,0.4115431353253414,0.38425925925925924,0.06629651602501686
2020,3er Trimestre,Gran Tucuman - T. Viejo,315467,39115,354582,901393,0.39337114887734875,0.3499772019529772,0.11031298825095465
2020,3er Trimestre,Santa Rosa - Toay,49433,6033,55466,127874,0.4337551026791998,0.3865758481004739,0.10876933616990589
2020,3er Trimestre,Ciudad de Buenos Aires,1286953,150095,1437048,3000320,0.4789649104095563,0.42893857988481227,0.1044467547360979
2020,3er Trimestre,Partidos del GBA,4216633,730052,4946685,12435023,0.3978026417803972,0.3390933012347464,0.14758408914252677
2020,3er Trimestre,Mar del Plata - Batan,233651,35358,269009,644900,0.41713288881997207,0.3623057838424562,0.13143798162886744
2020,3er Trimestre,Rio Cuarto,71389,9941,81330,177734,0.4575939325058796,0.40166203427594044,0.12223041927947867
2020,3er Trimestre,San Nicolas - Villa Constitucion,66264,7761,74025,194533,0.3805266972698719,0.34063115255509346,0.10484295845997973
2020,3er Trimestre,Rawson - Trelew,58581,4766,63347,145845,0.43434468099694884,0.40166615242209197,0.07523639635657568
2020,3er Trimestre,Viedma - Carmen de Patagones.,31630,1122,32752,82753,0.3957802134061605,0.3822217925634116,0.034257449926722035
2020,2do Trimestre,Gran La Plata,316376,33393,349769,893837,0.3913118387356979,0.35395267817286596,0.0954715826731357
2020,2do Trimestre,Bahia Blanca - Cerri,107669,10501,118170,314338,0.3759329129790226,0.34252619791434696,0.08886350173478887
2020,2do Trimestre,Gran Rosario,467058,101509,568567,1320744,0.43048993597548046,0.35363249804655555,0.17853480768317542
2020,2do Trimestre,Gran Santa Fe,162533,41439,203972,533690,0.38219190916074874,0.3045457100563998,0.20316023767968153
2020,2do Trimestre,Gran Parana,93432,11844,105276,280347,0.37552033729627926,0.33327269419683464,0.11250427447851362
2020,2do Trimestre,Posadas,143200,12786,155986,371345,0.420056820476915,0.3856252272145848,0.08196889464439117
2020,2do Trimestre,Gran Resistencia,150523,9834,160357,413883,0.387445244187367,0.36368490612081195,0.06132566710527136
2020,2do Trimestre,Cdro. Rivadavia - R.Tilly,71927,5027,76954,235826,0.32631686073630556,0.305000296829018,0.0653247394547392
2020,2do Trimestre,Gran Mendoza,384354,69441,453795,1024387,0.442991759950097,0.37520390243140533,0.15302284071001224
2020,2do Trimestre,Corrientes,122865,10901,133766,379554,0.35242943033138896,0.32370887936894355,0.08149305503640686
2020,2do Trimestre,Gran Cordoba,548914,129867,678781,1562520,0.43441427949722244,0.35130046335406906,0.19132385850517325
2020,2do Trimestre,Concordia,55129,6088,61217,160725,0.38088038575206096,0.34300202208741637,0.09944949932208373
2020,2do Trimestre,Formosa,71776,4321,76097,252473,0.3014064870302963,0.284291785656288,0.05678279038595477
2020,2do Trimestre,Neuquen - Plottier,103901,16147,120048,307172,0.39081687132941806,0.33825023114085917,0.13450453152072506
2020,2do Trimestre,S. del Estero - La Banda,131149,2448,133597,401989,0.33233993965008995,0.32625022077718546,0.0183237647551966
2020,2do Trimestre,Jujuy - Palpala,128543,9735,138278,346499,0.39907185879324325,0.37097653961483296,0.07040165463775871
2020,2do Trimestre,Rio Gallegos,45654,2252,47906,122025,0.39259168203237044,0.3741364474492932,0.04700872542061537
2020,2do Trimestre,Gran Catamarca,78416,7825,86241,222721,0.38721539504581964,0.35208175250649915,0.09073410558782946
2020,2do Trimestre,Salta,213612,34468,248080,635556,0.3903353913738522,0.33610256216604045,0.1389390519187359
2020,2do Trimestre,La Rioja,82456,4380,86836,221660,0.3917531354326446,0.37199314265090677,0.050439909714864804
2020,2do Trimestre,San Luis - El Chorrillo,89081,2414,91495,235490,0.3885302985264767,0.3782793324557306,0.026383955407399313
2020,2do Trimestre,Gran San Juan,182793,12762,195555,535436,0.36522572258869407,0.3413909412142628,0.06526041267162691
2020,2do Trimestre,Gran Tucuman - T. Viejo,278790,32500,311290,899915,0.34591044709778146,0.3097959251707106,0.10440425326865624
2020,2do Trimestre,Santa Rosa - Toay,42147,3454,45601,127559,0.3574894754584153,0.3304118094372016,0.0757439529834872
2020,2do Trimestre,Ushuaia - Rio Grande,46325,13087,59412,164438,0.3613033483744633,0.2817171213466474,0.22027536524607824
2020,2do Trimestre,Ciudad de Buenos Aires,1245830,155098,1400928,2999750,0.4670149179098258,0.41531127593966166,0.11071090020329381
2020,2do Trimestre,Partidos del GBA,3786573,607365,4393938,12397644,0.35441717797349237,0.3054268214186502,0.1382279404033466
2020,2do Trimestre,Mar del Plata - Batan,184594,64967,249561,643586,0.387766359119061,0.28682103091117583,0.26032513092991294
2020,2do Trimestre,Rio Cuarto,66722,12196,78918,177359,0.44496191340727,0.3761974300712115,0.15454015560455156
2020,2do Trimestre,San Nicolas - Villa Constitucion,56243,5506,61749,194245,0.31789235244150427,0.28954670647893127,0.08916743590989328
2020,2do Trimestre,Rawson - Trelew,57529,2299,59828,145466,0.41128511129748535,0.39548073089244223,0.038426823560874505
2020,2do Trimestre,Viedma - Carmen de Patagones.,29966,737,30703,82598,0.3717160221797138,0.3627932879730744,0.024004168973715923
2020,1er Trimestre,Gran La Plata,360950,35581,396531,891367,0.4448571688204746,0.40493982837596637,0.08973068940385494
2020,1er Trimestre,Bahia Blanca - Cerri,137133,10272,147405,313862,0.4696490814434369,0.436921322109717,0.06968556019130966
2020,1er Trimestre,Gran Rosario,553394,81659,635053,1318760,0.48155312566350206,0.41963207861930907,0.12858611800904807
2020,1er Trimestre,Gran Santa Fe,213648,14174,227822,532542,0.42780099973335434,0.40118525862748855,0.06221523821228854
2020,1er Trimestre,Gran Parana,116066,7974,124040,279825,0.44327704815509694,0.41478066648798356,0.06428571428571428
2020,1er Trimestre,Posadas,156273,3777,160050,370252,0.4322731545001783,0.4220719942093493,0.02359887535145267
2020,1er Trimestre,Gran Resistencia,173440,18788,192228,413256,0.46515477089261864,0.41969142613779353,0.09773810266974635
2020,1er Trimestre,Cdro. Rivadavia - R.Tilly,88179,5404,93583,234705,0.39872606037366054,0.3757014124113249,0.05774553070536315
2020,1er Trimestre,Gran Mendoza,466333,50403,516736,1022452,0.5053890060364692,0.45609280435658595,0.09754110416150606
2020,1er Trimestre,Corrientes,150047,6341,156388,378840,0.41280751768556645,0.3960695808256784,0.040546589252372305
2020,1er Trimestre,Gran Cordoba,651941,79168,731109,1560069,0.4686388871261463,0.4178924137329823,0.10828481115674954
2020,1er Trimestre,Concordia,58100,6822,64922,160538,0.40440269593491884,0.3619080840673236,0.10507994208434737
2020,1er Trimestre,Formosa,85489,3588,89077,251886,0.35364013879294603,0.33939559959664295,0.04027975796221247
2020,1er Trimestre,Neuquen - Plottier,128421,8963,137384,306164,0.4487268261454645,0.4194516664271436,0.06524049379840448
2020,1er Trimestre,S. del Estero - La Banda,152737,11566,164303,401130,0.4096003789295241,0.3807668336948122,0.07039433242241469
2020,1er Trimestre,Jujuy - Palpala,145707,13032,158739,345591,0.4593261977308437,0.42161688238408984,0.0820970271955852
2020,1er Trimestre,Rio Gallegos,50481,3033,53514,121518,0.440379203081025,0.41541993778699454,0.05667675748402287
2020,1er Trimestre,Gran Catamarca,90620,8508,99128,222139,0.4462431180477089,0.4079427745690761,0.08582842385602453
2020,1er Trimestre,Salta,270069,32233,302302,633593,0.47712332680443126,0.4262499743526207,0.10662516291655365
2020,1er Trimestre,La Rioja,89292,2458,91750,220733,0.4156605491702645,0.40452492377668947,0.026790190735694823
2020,1er Trimestre,San Luis - El Chorrillo,103108,2957,106065,234666,0.45198281813300606,0.4393819300623013,0.027879130721727242
2020,1er Trimestre,Gran San Juan,216632,7354,223986,534070,0.419394461400191,0.4056247308405265,0.03283240916843017
2020,1er Trimestre,Gran Tucuman - T. Viejo,347347,52259,399606,898402,0.4447964274344892,0.38662758987624696,0.1307763146699499
2020,1er Trimestre,Santa Rosa - Toay,51302,5587,56889,127156,0.44739532542703453,0.40345717071943127,0.09820879256095202
2020,1er Trimestre,Ushuaia - Rio Grande,60667,8558,69225,163448,0.42352919582986637,0.3711700357300181,0.12362585771036476
2020,1er Trimestre,Ciudad de Buenos Aires,1561184,145593,1706777,2999155,0.5690859592118447,0.5205412857954991,0.085302883739352
2020,1er Trimestre,Partidos del GBA,5046257,711769,5758026,12360412,0.4658441805985108,0.4082596114110112,0.12361337027654963
2020,1er Trimestre,Mar del Plata - Batan,280969,32613,313582,642275,0.4882363473589973,0.43745903234595773,0.10400150518843557
2020,1er Trimestre,Rio Cuarto,77003,7060,84063,176967,0.4750207665836003,0.43512632298677156,0.08398463057468804
2020,1er Trimestre,San Nicolas - Villa Constitucion,74490,9673,84163,194101,0.4336041545381013,0.38376927475901723,0.11493173960053706
2020,1er Trimestre,Rawson - Trelew,58391,6131,64522,145013,0.4449394192244833,0.40266045113196747,0.09502185301137596
2020,1er Trimestre,Viedma - Carmen de Patagones.,29530,820,30350,82443,0.36813313440801526,0.358186868503087,0.02701812191103789
2019,4to Trimestre,Gran La Plata,385267,32307,417574,888768,0.46983464751206166,0.4334843288687261,0.07736832274040051
2019,4to Trimestre,Bahia Blanca - Cerri,132011,10181,142192,313447,0.45363969028256773,0.42115892000880534,0.0716003713289074
2019,4to Trimestre,Gran Rosario,555655,52709,608364,1316642,0.4620572638576014,0.4220243619753889,0.08664056387294448
2019,4to Trimestre,Gran Santa Fe,219634,12744,232378,531530,0.43718698850488213,0.41321091942129323,0.054841680365611205
2019,4to Trimestre,Gran Parana,117773,5536,123309,279475,0.44121656677699256,0.42140799713748994,0.04489534421656165
2019,4to Trimestre,Posadas,155360,4592,159952,369033,0.4334354922188531,0.42099216059268413,0.028708612583775134
2019,4to Trimestre,Gran Resistencia,166923,13396,180319,412443,0.43719738242617767,0.4047177428153709,0.0742905628358631
2019,4to Trimestre,Cdro. Rivadavia - R.Tilly,94079,3279,97358,233527,0.41690254231844714,0.40286133937403384,0.03367982086731445
2019,4to Trimestre,Gran Mendoza,463648,36756,500404,1020236,0.49047867356180336,0.45445171509337057,0.07345265025859106
2019,4to Trimestre,Corrientes,152016,8389,160405,378118,0.42421942356618836,0.4020332277225628,0.052298868489136875
2019,4to Trimestre,Gran Cordoba,659730,69555,729285,1557747,0.4681665251160811,0.4235155002705831,0.09537423640963409
2019,4to Trimestre,Concordia,60821,6100,66921,160230,0.4176558696873245,0.3795855957061724,0.09115225415041617
2019,4to Trimestre,Formosa,82617,3437,86054,251184,0.3425934772915472,0.32891028090961205,0.039940037650777416
2019,4to Trimestre,Neuquen - Plottier,131407,8016,139423,305257,0.4567397307842244,0.43047989071503684,0.05749410068640038
2019,4to Trimestre,S. del Estero - La Banda,156106,8564,164670,400225,0.41144356299581486,0.3900455993503654,0.05200704439181393
2019,4to Trimestre,Jujuy - Palpala,150115,10877,160992,344869,0.46682073482974695,0.4352812227251507,0.06756236334724706
2019,4to Trimestre,Rio Gallegos,47174,3235,50409,120938,0.4168168813772346,0.3900676379632539,0.06417504810648893
2019,4to Trimestre,Gran Catamarca,93238,7606,100844,221345,0.45559646705369444,0.4212338205064492,0.07542342628217841
2019,4to Trimestre,Salta,269818,31087,300905,631521,0.4764766333977809,0.4272510336156676,0.10331167644273109
2019,4to Trimestre,La Rioja,87694,4620,92314,219814,0.41996415150991295,0.39894638194109566,0.050046580150356394
2019,4to Trimestre,San Luis - El Chorrillo,104361,3154,107515,233725,0.46000641779869506,0.44651192640924164,0.029335441566293075
2019,4to Trimestre,Gran San Juan,223086,8042,231128,532922,0.43369949073222724,0.4186091022701258,0.034794572704302376
2019,4to Trimestre,Gran Tucuman - T. Viejo,365999,39466,405465,896973,0.4520370178366573,0.408037923103594,0.09733515839838211
2019,4to Trimestre,Santa Rosa - Toay,51098,4616,55714,126960,0.43883112791430373,0.40247321991178325,0.08285170693183042
2019,4to Trimestre,Ushuaia - Rio Grande,64916,6805,71721,162597,0.4410966992010923,0.3992447585133797,0.09488155491418133
2019,4to Trimestre,Ciudad de Buenos Aires,1558808,115891,1674699,2998474,0.5585170990310404,0.5198671057344503,0.06920109225598152
2019,4to Trimestre,Partidos del GBA,5156663,626671,5783334,12322320,0.4693380791928793,0.4184815034831103,0.10835808549186335
2019,4to Trimestre,Mar del Plata - Batan,287385,35935,323320,641039,0.5043686889565221,0.4483112571934001,0.11114375850550538
2019,4to Trimestre,Rio Cuarto,77743,4699,82442,176789,0.46632991871666224,0.4397502107031546,0.056997646830499016
2019,4to Trimestre,San Nicolas - Villa Constitucion,78058,8572,86630,193662,0.4473257531162541,0.40306306864537184,0.09894955558120744
2019,4to Trimestre,Rawson - Trelew,58931,7175,66106,144693,0.4568707539411029,0.40728300608875345,0.10853780292257889
2019,4to Trimestre,Viedma - Carmen de Patagones.,31985,1572,33557,82215,0.40816152770175756,0.38904092927081435,0.046845665583931814
2019,3er Trimestre,Gran La Plata,402525,36697,439222,886348,0.49554125467649274,0.45413878070464425,0.08355000432583068
2019,3er Trimestre,Bahia Blanca - Cerri,127970,11108,139078,312978,0.4443698918134821,0.4088785793250644,0.07986885057305972
2019,3er Trimestre,Gran Rosario,555328,52787,608115,1314593,0.46258804055703934,0.4224334071457858,0.08680430510676435
2019,3er Trimestre,Gran Santa Fe,212654,11163,223817,530522,0.4218807137121552,0.4008391734932764,0.04987556798634599
2019,3er Trimestre,Gran Parana,118877,7140,126017,279015,0.4516495528914216,0.4260595308495959,0.05665902219541808
2019,3er Trimestre,Posadas,160190,5058,165248,368045,0.44898857476667253,0.4352456900650736,0.030608539891556933
2019,3er Trimestre,Cdro. Rivadavia - R.Tilly,91792,4050,95842,232428,0.4123513518164765,0.3949266009258781,0.04225704805826256
2019,3er Trimestre,Gran Mendoza,447101,42251,489352,1018403,0.4805091893876982,0.4390216839502633,0.08634071179846001
2019,3er Trimestre,Corrientes,148528,10079,158607,377371,0.4202946172334387,0.3935861526190407,0.0635470061220501
2019,3er Trimestre,Gran Cordoba,690824,85678,776502,1555052,0.4993415011202198,0.44424495129423325,0.11033841509744985
2019,3er Trimestre,Concordia,58384,6049,64433,159932,0.4028774729259936,0.3650551484380862,0.0938804649791256
2019,3er Trimestre,Formosa,79197,3600,82797,250413,0.33064177977980375,0.3162655293455212,0.04347983622595022
2019,3er Trimestre,Neuquen - Plottier,132166,8757,140923,304239,0.46319834077813826,0.4344150486952692,0.062140317762182186
2019,3er Trimestre,S. del Estero - La Banda,164176,9554,173730,399269,0.43512018213284775,0.41119145237922305,0.05499338053301099
2019,3er Trimestre,Jujuy - Palpala,146911,7427,154338,344017,0.4486348058380836,0.4270457564597098,0.048121655068745224
2019,3er Trimestre,Rio Gallegos,51026,3570,54596,120403,0.4534438510668339,0.42379342707407625,0.065389405817276
2019,3er Trimestre,Gran Catamarca,86849,9065,95914,220958,0.43408249531585186,0.39305659899166356,0.09451175010947307
2019,3er Trimestre,Salta,275725,26652,302377,629759,0.48014716740848484,0.4378262160604295,0.08814162452832061
2019,3er Trimestre,La Rioja,87555,5510,93065,218988,0.424977624344713,0.39981642829744096,0.05920593133831193
2019,3er Trimestre,San Luis - El Chorrillo,103550,4174,107724,232904,0.46252533232576515,0.44460378525057537,0.03874716869035684
2019,3er Trimestre,Gran San Juan,213520,6686,220206,531762,0.4141063107179528,0.40153301665030594,0.030362478769879114
2019,3er Trimestre,Gran Tucuman - T. Viejo,380659,47628,428287,895571,0.4782278568645032,0.4250461437451637,0.11120580358497924
2019,3er Trimestre,Santa Rosa - Toay,52972,6417,59389,126656,0.46890001263264275,0.41823521980798384,0.1080503123474044
2019,3er Trimestre,Ushuaia - Rio Grande,62640,7231,69871,161743,0.43198778308798524,0.3872810569854646,0.10349071861000987
2019,3er Trimestre,Ciudad de Buenos Aires,1571494,134146,1705640,2997776,0.5689684619531279,0.5242199550600178,0.07864848385356817
2019,3er Trimestre,Partidos del GBA,4973313,681643,5654956,12284332,0.4603389097591957,0.4048500968550834,0.12053904575031177
2019,3er Trimestre,Mar del Plata - Batan,290461,33017,323478,639738,0.5056413719366366,0.45403118151493266,0.10206876510921917
2019,3er Trimestre,Rio Cuarto,76873,3639,80512,176281,0.4567253419256755,0.436082164271816,0.045198231319554846
2019,3er Trimestre,San Nicolas - Villa Constitucion,74587,9629,84216,193383,0.4354881246024728,0.38569574367964093,0.11433694309869859
2019,3er Trimestre,Rawson - Trelew,61042,6086,67128,144260,0.46532649383058367,0.42313877720781923,0.09066261470623287
2019,3er Trimestre,Viedma - Carmen de Patagones.,34614,871,35485,81989,0.43280196123870274,0.42217858493212507,0.024545582640552347
2019,2do Trimestre,Gran La Plata,390738,45863,436601,883765,0.4940238638099495,0.44212884646936684,0.10504556792128282
2019,2do Trimestre,Bahia Blanca - Cerri,137082,14327,151409,312624,0.48431662316392854,0.43848840779978504,0.09462449392044066
2019,2do Trimestre,Gran Rosario,558847,66294,625141,1312443,0.4763185905978393,0.4258066826521228,0.10604647591503356
2019,2do Trimestre,Gran Santa Fe,202361,16232,218593,529293,0.41299053643256195,0.38232321228506705,0.07425672368282607
2019,2do Trimestre,Gran Parana,119720,10642,130362,278644,0.4678442744146653,0.4296521726647622,0.0816342185606235
2019,2do Trimestre,Posadas,156463,4647,161110,366797,0.4392347810914484,0.42656564802874614,0.02884364719756688
2019,2do Trimestre,Gran Resistencia,142307,2976,145283,411172,0.3533387487474828,0.34610090181238023,0.02048415850443617
