ANO4,TRIMESTRE,AGLOMERADO,gini,p90,p10,ratio_p90_p10
2022,3er Trimestre,Corrientes,0.3756093738719528,67820.00000000003,14412.5,4.705637467476151
2022,3er Trimestre,Gran Cordoba,0.4003738677915294,100000,15000,6.666666666666667
2022,3er Trimestre,Concordia,0.37888873202001605,68000,12000,5.666666666666667
2022,3er Trimestre,Formosa,0.3535615630988218,68250,12284.289,5.5558771044868775
2022,3er Trimestre,Neuquen - Plottier,0.3468664642338126,100000,20000,5
2022,3er Trimestre,S. del Estero - La Banda,0.3678962154887131,68050,13214.29,5.149728059547656
2022,3er Trimestre,Jujuy - Palpala,0.35660098689976394,72375,13150,5.503802281368821
2022,3er Trimestre,Rio Gallegos,0.42549907266625553,145266.66700000004,16199.997000000007,8.967079870446888
2022,3er Trimestre,Gran Catamarca,0.37400957391628253,64250,14500,4.431034482758621
2022,3er Trimestre,Salta,0.37621798492648395,83250,14500,5.741379310344827
2022,3er Trimestre,La Rioja,0.3114273994189034,57833.33,14800,3.9076574324324325
2022,3er Trimestre,San Luis - El Chorrillo,0.3892261143069504,78299.99999999999,13605,5.755237045203968
2022,3er Trimestre,Gran San Juan,0.3606150489840161,90000,16246.43,5.539678563228968
2022,3er Trimestre,Gran Tucuman - T. Viejo,0.376534665542124,68750,12233.329999999998,5.619892539480257
2022,3er Trimestre,Santa Rosa - Toay,0.48896042388319927,135666.66799999998,12000,11.305555666666665
2022,3er Trimestre,Ushuaia - Rio Grande,0.4972333349820701,169000.00000000032,19400,8.711340206185584
2022,3er Trimestre,Ciudad de Buenos Aires,0.40807586272575236,165000,26000,6.346153846153846
2022,3er Trimestre,Partidos del GBA,0.4249401992805133,96000,12000,8
2022,3er Trimestre,Mar del Plata - Batan,0.35262502431785947,100000,17200,5.813953488372093
2022,3er Trimestre,Rio Cuarto,0.4290432506986974,93000,16666.665,5.580000558000055
2022,3er Trimestre,San Nicolas - Villa Constitucion,0.39267290878774475,100000,14666.67,6.818180268595394
2022,3er Trimestre,Rawson - Trelew,0.42925597625782075,125800.00000000007,16000,7.862500000000004
2022,3er Trimestre,Viedma - Carmen de Patagones.,0.32745725152093996,91250,20333.33,4.487705653722238
2022,2do Trimestre,Gran La Plata,0.40774721745447096,66666.67,9500,7.0175442105263155
2022,2do Trimestre,Bahia Blanca - Cerri,0.44111021731339406,96666.67,11666.67,8.285712204082227
2022,2do Trimestre,Gran Rosario,0.3835974118755985,80000,14506.666000000001,5.514706135786128
2022,2do Trimestre,Gran Santa Fe,0.4152693119577293,73333.33,11975.000000000002,6.123868893528183
2022,2do Trimestre,Gran Parana,0.32819252292105716,65000,14750,4.406779661016949
2022,2do Trimestre,Posadas,0.369597876242608,65000,12454.17,5.219135438170508
2022,2do Trimestre,Gran Resistencia,0.35097558689813013,48666.67,9166.67,5.3090893421493295
2022,2do Trimestre,Cdro. Rivadavia - R.Tilly,0.36294267519443224,115000,20000,5.75
2022,2do Trimestre,Gran Mendoza,0.39702215509623784,70666.67,12500,5.6533336
2022,2do Trimestre,Corrientes,0.38752161654471706,60571.43000000001,11183.33,5.416224863256294
2022,2do Trimestre,Gran Cordoba,0.42132631160018263,79600.00000000003,11000,7.236363636363639
2022,2do Trimestre,Concordia,0.3713235470909524,51000,9750,5.230769230769231
2022,2do Trimestre,Formosa,0.3326450397601093,55186.668000000034,10000,5.518666800000004
2022,2do Trimestre,Neuquen - Plottier,0.37642672679686484,80000,13000,6.153846153846154
2022,2do Trimestre,S. del Estero - La Banda,0.32378408416064985,52100.00000000002,11166.67,4.665670249053659
2022,2do Trimestre,Jujuy - Palpala,0.35272701766211867,56166.67,11400,4.926900877192982
2022,2do Trimestre,Rio Gallegos,0.3919468420833141,100666.67,15600,6.452991666666667
2022,2do Trimestre,Gran Catamarca,0.3584997333289266,53333.33,9766.67,5.460748648208653
2022,2do Trimestre,Salta,0.37019274472982033,60000,12333.33,4.864866179693562
2022,2do Trimestre,La Rioja,0.3127708160464522,49100.00000000014,12250,4.008163265306134
2022,2do Trimestre,San Luis - El Chorrillo,0.3603961851299573,62371.66699999999,12421.5,5.021266916233948
2022,2do Trimestre,Gran San Juan,0.3216460832284156,59720.00000000007,13050,4.576245210727975
2022,2do Trimestre,Gran Tucuman - T. Viejo,0.3639896228594921,60000,11000,5.454545454545454
2022,2do Trimestre,Santa Rosa - Toay,0.43185237011417144,100000,8714.29,11.475404192424167
2022,2do Trimestre,Ushuaia - Rio Grande,0.38432954564572697,110000,19600,5.612244897959184
2022,2do Trimestre,Ciudad de Buenos Aires,0.37203508192862955,127899.99999999997,22500,5.684444444444443
2022,2do Trimestre,Partidos del GBA,0.43326728358033506,73000,9000,8.11111111111111
2022,2do Trimestre,Mar del Plata - Batan,0.3330367232152014,75000,15000,5
2022,2do Trimestre,Rio Cuarto,0.3810943172314296,70000,11725.000000000002,5.970149253731343
2022,2do Trimestre,San Nicolas - Villa Constitucion,0.4009193249963232,73333.33,13166.67,5.569618589969977
2022,2do Trimestre,Rawson - Trelew,0.4196441739206307,103600,13000,7.969230769230769
2022,2do Trimestre,Viedma - Carmen de Patagones.,0.345238622926189,77000,14960.000000000002,5.147058823529411
2022,1er Trimestre,Gran La Plata,0.4091350365766715,72000,9125,7.890410958904109
2022,1er Trimestre,Bahia Blanca - Cerri,0.4388368115655936,85000,8500,10
2022,1er Trimestre,Gran Rosario,0.39538110379209,78750,11833.335,6.654928640150896
2022,1er Trimestre,Gran Santa Fe,0.41517158585801894,80450.0000000001,10500,7.661904761904772
2022,1er Trimestre,Gran Parana,0.36485783510815395,68000,12650,5.375494071146245
2022,1er Trimestre,Posadas,0.4122090271930574,66000,8908.33,7.408796036967647
2022,1er Trimestre,Gran Resistencia,0.39215846555242706,47500,7000,6.785714285714286
2022,1er Trimestre,Cdro. Rivadavia - R.Tilly,0.3818582049593715,95000,16000,5.9375
2022,1er Trimestre,Gran Mendoza,0.4337376547105123,65000,10600,6.132075471698113
2022,1er Trimestre,Corrientes,0.38836018888747503,57400.00000000003,10542.86,5.444442968985648
2022,1er Trimestre,Gran Cordoba,0.41109709356578605,70000,9600,7.291666666666667
2022,1er Trimestre,Concordia,0.4454634019299988,58600,6750,8.681481481481482
2022,1er Trimestre,Formosa,0.36559306237467126,54100.00000000014,11000,4.91818181818183
2022,1er Trimestre,Neuquen - Plottier,0.404216079513958,82333.33,13220,6.227937216338881
2022,1er Trimestre,S. del Estero - La Banda,0.35632727419431376,55000,10000,5.5
2022,1er Trimestre,Jujuy - Palpala,0.3748873425942634,55300.000000000065,10200,5.421568627450987
2022,1er Trimestre,Rio Gallegos,0.42694743422890724,107625,14016.665,7.67836000931748
2022,1er Trimestre,Gran Catamarca,0.36912854288357266,50000,8893.75,5.621925509486999
2022,1er Trimestre,Salta,0.430285767413352,66088.00099999996,10300,6.416310776699025
2022,1er Trimestre,La Rioja,0.29985402529018756,45000,12083.33,3.724138958383161
2022,1er Trimestre,San Luis - El Chorrillo,0.3772868557095421,60000,11166.67,5.373132724437992
2022,1er Trimestre,Gran San Juan,0.37269112455373943,56666.67,10800,5.246913888888889
2022,1er Trimestre,Gran Tucuman - T. Viejo,0.3864941044578245,55333.33,10000,5.533333
2022,1er Trimestre,Santa Rosa - Toay,0.48076956356523226,112500,9514.29,11.824318998054505
2022,1er Trimestre,Ushuaia - Rio Grande,0.37478885153780084,106250,16666.67,6.374998725000256
2022,1er Trimestre,Ciudad de Buenos Aires,0.4216940087870569,139250,15000,9.283333333333333
2022,1er Trimestre,Partidos del GBA,0.41556276665562564,65050.000000000065,8642.86,7.52644379291115
2022,1er Trimestre,Mar del Plata - Batan,0.3870834517267525,83333.33,12000,6.944444166666667
2022,1er Trimestre,Rio Cuarto,0.3802935938133487,70000,12000,5.833333333333333
2022,1er Trimestre,San Nicolas - Villa Constitucion,0.3935437692496748,74500,10666.67,6.984372817383495
2022,1er Trimestre,Rawson - Trelew,0.40244023868677914,104000,14540,7.152682255845942
2022,1er Trimestre,Viedma - Carmen de Patagones.,0.3437314451486486,69600,15000,4.64
2021,4to Trimestre,Gran La Plata,0.41039311299152814,60200.000000000044,7000,8.600000000000007
2021,4to Trimestre,Bahia Blanca - Cerri,0.41512080230965864,61000,9333.33,6.535716619898793
2021,4to Trimestre,Gran Rosario,0.401753183813355,61666.67,10488.89,5.879236983131675
2021,4to Trimestre,Gran Santa Fe,0.39272047328867643,55000,8900,6.179775280898877
2021,4to Trimestre,Gran Parana,0.3181087715598494,52500,12500,4.2
2021,4to Trimestre,Posadas,0.3769542305957714,50000,10000,5
2021,4to Trimestre,Gran Resistencia,0.36970587645720343,32475.000000000022,5900,5.504237288135597
2021,4to Trimestre,Cdro. Rivadavia - R.Tilly,0.3477013332955039,70000,15000,4.666666666666667
2021,4to Trimestre,Gran Mendoza,0.40421715495665467,50666.67,8100,6.255144444444444
2021,4to Trimestre,Corrientes,0.36630436069225425,45000,8400,5.357142857142857
2021,4to Trimestre,Gran Cordoba,0.40804600669315505,60000,9833.33,6.101696983626097
2021,4to Trimestre,Concordia,0.38708939298271616,44500,8000,5.5625
2021,4to Trimestre,Formosa,0.3508124564075956,37500,8000,4.6875
2021,4to Trimestre,Neuquen - Plottier,0.39000287724724103,71349.99999999997,12016.67,5.937585038117879
2021,4to Trimestre,S. del Estero - La Banda,0.33196343465067457,42500,8730.000000000002,4.868270332187857
2021,4to Trimestre,Jujuy - Palpala,0.33393215645850205,41716.66800000001,9833.33,4.24237445504219
2021,4to Trimestre,Rio Gallegos,0.3991662043296742,76666.67,11166.67,6.865669890844808
2021,4to Trimestre,Gran Catamarca,0.3798869977242134,40000,7137.5,5.604203152364273
2021,4to Trimestre,Salta,0.3922565390096793,45333.33,9000,5.037036666666667
2021,4to Trimestre,La Rioja,0.28959565381501307,35000,9016.67,3.881699119519734
2021,4to Trimestre,San Luis - El Chorrillo,0.42064855084529995,51025.00000000001,8752.833,5.829541132568164
2021,4to Trimestre,Gran San Juan,0.3632657291806254,48000,9275,5.175202156334231
2021,4to Trimestre,Gran Tucuman - T. Viejo,0.37221352487102877,39000,7714.29,5.055552746915141
2021,4to Trimestre,Santa Rosa - Toay,0.39451760192844176,75000,8312.5,9.022556390977444
2021,4to Trimestre,Ushuaia - Rio Grande,0.39289375973123697,85000,13166.67,6.455694568178591
2021,4to Trimestre,Ciudad de Buenos Aires,0.48140564444196343,120875.00000000006,15875,7.61417322834646
2021,4to Trimestre,Partidos del GBA,0.40399404589061305,59666.67,7200,8.2870375
2021,4to Trimestre,Mar del Plata - Batan,0.39476155794638146,69333.33400000003,8733.336000000001,7.938928949945361
2021,4to Trimestre,Rio Cuarto,0.3610344178319451,58333.33,10900,5.351681651376147
2021,4to Trimestre,San Nicolas - Villa Constitucion,0.385064065547283,56333.33,7500,7.511110666666667
2021,4to Trimestre,Rawson - Trelew,0.38512608677569915,75000,14000,5.357142857142857
2021,4to Trimestre,Viedma - Carmen de Patagones.,0.3786869995663835,72500,12500,5.8
2021,3er Trimestre,Gran La Plata,0.47595428828553565,65000,6716.668,9.677417433763289
2021,3er Trimestre,Bahia Blanca - Cerri,0.42959865178050904,74750,8140.0030000000015,9.18304329863269
2021,3er Trimestre,Gran Rosario,0.4058327520830858,63099.99899999999,8645,7.299016657027182
2021,3er Trimestre,Gran Santa Fe,0.4046041851163693,53309.996999999996,7520,7.08909534574468
2021,3er Trimestre,Gran Parana,0.3359217988553951,52500,10000,5.25
2021,3er Trimestre,Posadas,0.37679309665296046,46050.00000000001,8100,5.685185185185186
2021,3er Trimestre,Gran Resistencia,0.38831390305585956,35000,4846.15,7.2222279541491705
2021,3er Trimestre,Cdro. Rivadavia - R.Tilly,0.37838136731332384,72500,13254.55,5.469819797729836
2021,3er Trimestre,Gran Mendoza,0.41666506207997145,49050.000000000065,7666.67,6.3978233052942235
2021,3er Trimestre,Corrientes,0.35703996028951224,40875,8450,4.837278106508876
2021,3er Trimestre,Gran Cordoba,0.416475570653688,60000,7971.43,7.526880371526815
2021,3er Trimestre,Concordia,0.4051616201363686,40449.999999999985,5900,6.855932203389828
2021,3er Trimestre,Formosa,0.4407715018093654,36000,4500,8
